Deal Date,Investors,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2009,AIG, Aisling Capital, Blue Chip Venture Company, Essex Woodlands, HealthCare Ventures, MPM Capital, Union Springs Pharmaceuticals,,,,,,,,,,,,,,,,,,,,
11/12/2009,AIG Investments, Blue Chip Venture Company, HealthCare Ventures, Longitude Capital, MPM Capital, Perseus-Soros Biopharmaceutical Fund, Silver Point Capital, Skandia, Inc., Union Springs Pharmaceuticals,,,,,,,,,,,,,,,,,
11/30/2006,CDIB BioScience Venture Management, CDP Capital - Private Equity Group, GeneChem, Gimv, HealthCare Ventures, Kestrel Ventures, NeoMed, Oxford Bioscience Partners, Still River Funds, Tekla Capital Management, Yasuda Enterprise Development,,,,,,,,,,,,,,,,
12/12/2003,CDIB BioScience Venture Management, CDP Capital - Private Equity Group, China Development Industrial Bank, GeneChem, Gimv, HealthCare Ventures, Kestrel Ventures, Oxford Bioscience Partners, Still River Funds, Tekla Capital Management, Yasuda Enterprise Development,,,,,,,,,,,,,,,,
3/13/2014,Benchmark Capital, Fortress Investment Group, Ribbit Capital,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2014,Emergence Capital Partners, Greylock Partners, Index Ventures,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2009,Technology Crossover Ventures, Trident Capital,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2002,Gefinor Ventures, ITU Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2006,Gefinor Ventures, ITU Ventures, Sequel Venture Partners, Signal Peak Ventures,,,,,,,,,,,,,,,,,,,,,,,
1/29/2008,GMT Capital, ITU Ventures, Sequel Venture Partners, Signal Peak Ventures,,,,,,,,,,,,,,,,,,,,,,,
5/6/2009,Signal Peak Ventures, Sparxent, Inc.,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2006,Innovacom, Iris Capital, iSource Gestion,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2009,Frontera Group, Siemer Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2010,Axela Inc., Primaxis Technology Ventures, Royal Bay Capital, VenGrowth Capital Partners,,,,,,,,,,,,,,,,,,,,,,,
3/10/2010,ArrowPath Venture Capital, Nationwide Mutual Capital,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2006,ArrowPath Venture Capital, Nationwide Mutual Capital,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2012,ArrowPath Venture Capital, Western Technology Investment,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2004,Alliance Venture, Ignite Group, Scale Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2010,Alliance Venture, Ignite Group, Scale Venture Partners, Sequoia Capital,,,,,,,,,,,,,,,,,,,,,,,
4/27/2001,Domain Associates, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2002,Domain Associates, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2007,Kleiner Perkins Caufield & Byers, Shenzhen Capital Group,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2007,Kleiner Perkins Caufield & Byers, Shenzhen Capital Group, VantagePoint Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2003,GMT Communications Partners, PolyTechnos Venture-Partners,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2005,Bank of Scotland, PacketExchange,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2007,Accel Partners, Grazia Equity, Venrock,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2009,Accel Partners, Crescent Point Group, Grazia Equity, Venrock,,,,,,,,,,,,,,,,,,,,,,,
6/26/2013,Crescent Point Group, Young Associates Limited,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2008,CommonAngels, LaunchCapital Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2002,Abingworth Management, Alafi Capital, DKA Capital, HealthCap, Industrifonden, MVI, Optiomi Invest, SEB Venture Capital,,,,,,,,,,,,,,,,,,,
8/16/2000,Alta Partners, ARCH Venture Partners, Falcon Technology Partners, Fluke Venture Partners, MGN Opportunity Group, MPM Capital, Sprout Group, Tredegar Corporation , Vector Fund Management, Vulcan Capital,,,,,,,,,,,,,,,,,
12/23/2009,Gimv, SociŽtŽ RŽgionale d'Investissement de Wallonie,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2006,Burrill & Company, DBL Investors, Duff Ackerman & Goodrich Ventures, Integral Capital Partners, Intel Capital, Kleiner Perkins Caufield & Byers, Sprout Group, TPG Biotech,,,,,,,,,,,,,,,,,,,
8/5/2009,Bristol-Myers Squibb, Burrill & Company, Duff Ackerman & Goodrich Ventures, Integral Capital Partners, Intel Capital, Kleiner Perkins Caufield & Byers, Sprout Group, TPG Biotech,,,,,,,,,,,,,,,,,,,
1/12/2004,Burrill & Company, Integral Capital Partners, J.P. Morgan, Kleiner Perkins Caufield & Byers, Sprout Group, TPG,,,,,,,,,,,,,,,,,,,,,
9/12/2012,Oxford Finance Corporation, Silicon Valley Bank,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2002,Crescendo Ventures, Morgenthaler, Windward Ventures,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2000,Apax Partners, Aureus Capital, Invision Private Equity, MSDW Venture Partners, Nextech Invest, Vertex,,,,,,,,,,,,,,,,,,,,,
4/20/2005,Accel Partners, Alta Partners, Amadeus Capital Partners, Atlas Venture,,,,,,,,,,,,,,,,,,,,,,,
5/8/2007,Accel Partners, Alta Partners, Amadeus Capital Partners, AP-Fonden 6, Atlas Venture,,,,,,,,,,,,,,,,,,,,,,
8/14/2008,Accel Partners, Alta Partners, Amadeus Capital Partners, AP-Fonden 6, Atlas Venture,,,,,,,,,,,,,,,,,,,,,,
10/5/2001,Alta Partners, Atlas Venture, Startupfactory,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2003,Alta Partners, Atlas Venture, Startupfactory,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2005,Foundation Capital Australia, Starfish Ventures, Still River Funds, Technology Venture Partners (Australia),,,,,,,,,,,,,,,,,,,,,,,
7/11/2001,ConnectCapital, Ehinger and Armand von Ernst, Integral Capital Partners, Mellon Ventures, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,
8/14/2002,Ehinger and Armand von Ernst, Insight Venture Partners, Integral Capital Partners, Oak Investment Partners, Stone Point Capital,,,,,,,,,,,,,,,,,,,,,,
10/26/2001,Banexi Ventures Partners, Banque Cantonale Vaudoise, Credit Suisse Innoventure Capital AG, TAT Investments, Vontobel Europe, Yasuda Enterprise Development,,,,,,,,,,,,,,,,,,,,,
11/1/2000,Moore Capital Management, Sands Brothers Venture Capital, Stafford Investments,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2006,HealthCare Ventures, MedImmune Ventures, Novo Nordisk, Zen Investments,,,,,,,,,,,,,,,,,,,,,,,
10/25/2007,Merlin Nexus, Novo Nordisk, Oxford Bioscience Partners,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2006,Novo Nordisk, Zen Investments,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2013,Battery Ventures, RK Ventures Group,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/1998,Brentwood Associates, Delphi Ventures, Harvard Private Capital Group,,,,,,,,,,,,,,,,,,,,,,,,
5/3/1999,Brentwood Associates, Delphi Ventures, Harvard Private Capital Group, Invemed Associates, SR One,,,,,,,,,,,,,,,,,,,,,,
5/18/2000,Brentwood Associates, Chevron Technology Ventures, Delphi Ventures, Harvard Private Capital Group, HSBC Investments, Invemed Associates, Lombard Odier Darier Hentsch, Pictet Group, SR One,,,,,,,,,,,,,,,,,,
11/30/2001,Chevron Technology Ventures, CMEA Capital, EuclidSR Partners, Harvard Private Capital Group, Lombard Odier Darier Hentsch, SR One,,,,,,,,,,,,,,,,,,,,,
7/29/2003,Abingworth Management, Harvard Private Capital Group,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2005,Partners for Growth, Silicon Valley Bank,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2007,Amylin Pharmaceuticals, Inc., Innovis Investment Partners, QIC Global Private Equity,,,,,,,,,,,,,,,,,,,,,,,
4/22/2010,GBS Venture Partners, QIC Global Private Equity,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2011,GBS Venture Partners, QIC Global Private Equity,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2006,Invesco Private Capital, LipoteRx Ltd., MX Associates,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2006,Takeda Ventures, Inc.,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2008,Maverick Capital, Venrock,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2000,CMEA Capital, Frazier & Company, Lombard Odier Darier Hentsch, OrbiMed Advisors, Partners Healthcare, Skyline Ventures, Venrock,,,,,,,,,,,,,,,,,,,,
6/10/2002,ARCH Venture Partners, CMEA Capital, Frazier Healthcare Ventures, HBM Partners, Invus Group, Lilly Ventures, Lombard Odier Darier Hentsch, Lotus Biosciences Ventures, Novartis Venture Funds, OrbiMed Advisors, Skyline Ventures, Venrock,,,,,,,,,,,,,,,
2/4/2004,ARCH Venture Partners, CMEA Capital, Frazier Healthcare Ventures, GGV Capital, HBM Partners, Invus Group, Lilly Ventures, Lombard Odier Darier Hentsch, Lotus Biosciences Ventures, Montgomery & Co., Novartis Venture Funds, OrbiMed Advisors, SunAmerica Ventures, Venrock, WestRiver Capital,,,,,,,,,,,,
2/1/2000,ARCH Venture Partners, CMEA Capital, Frazier & Company, Lombard Odier Darier Hentsch, OrbiMed Advisors, Skyline Ventures, Venrock,,,,,,,,,,,,,,,,,,,,
1/13/2005,Intel Capital, Kleiner Perkins Caufield & Byers, Sevin Rosen Funds,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2005,Accel Partners, Kleiner Perkins Caufield & Byers, New Enterprise Associates, Sevin Rosen Funds,,,,,,,,,,,,,,,,,,,,,,,
10/31/2006,Accel Partners, Kleiner Perkins Caufield & Byers, Radar Partners, Sevin Rosen Funds,,,,,,,,,,,,,,,,,,,,,,,
7/18/2005,ABN AMRO Participaties, Albany Venture Managers, BTG, ISIS Equity Partners, MVM Life Science Partners, Omnes Capital, Quester Capital Management,,,,,,,,,,,,,,,,,,,,
11/24/2010,BTG, Credit Agricole, Forbion Capital Partners, MVM Life Science Partners, Seroba Kernel Life Sciences,,,,,,,,,,,,,,,,,,,,,,
9/10/2003,Albany Ventures, BTG, Enterprise Ventures, ISIS Equity Partners, MVM Life Science Partners, Quester Capital Management,,,,,,,,,,,,,,,,,,,,,
11/29/2012,Matrix Capital Management, Valar Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2013,Matrix Capital Management, Valar Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2006,Kodiak Venture Partners, Trujillo Group,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2009,Enterprise Ventures, IP Group, South Yorkshire Investment Fund,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2010,Enterprise Ventures, Entrepreneurs Fund, Finance Yorkshire, IP Group, Parkwalk Advisors,,,,,,,,,,,,,,,,,,,,,,
3/11/2013,Enterprise Ventures, Entrepreneurs Fund, Finance Yorkshire, Invesco Perpetual, IP Group, Parkwalk Advisors,,,,,,,,,,,,,,,,,,,,,
3/17/2005,Benchmark Capital, Giza Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2008,Benchmark Capital, Giza Venture Capital, Ignition Venture Partners, Trilogy International Partners,,,,,,,,,,,,,,,,,,,,,,,
12/14/2011,Benchmark Capital, Giza Venture Capital, Ignition Venture Partners, Trilogy International Partners,,,,,,,,,,,,,,,,,,,,,,,
4/18/2007,Benchmark Capital, Giza Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2004,Draper Fisher Jurvetson, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2005,Draper Fisher Jurvetson, GGV Capital, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2013,Geisinger Ventures, Oak Investment Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2011,Clearspring Technologies, Inc., Institutional Venture Partners, New Enterprise Associates, Novak Biddle Venture Partners, RHO Ventures, ZG Ventures,,,,,,,,,,,,,,,,,,,,
6/1/2004,Chang'an Capital, Shenzhen Capital Group,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2007,DFJ DragonFund China, Fidelity Growth Partners Asia, TDF Capital,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2012,TiSiWi, Unity Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/1999,Delta Partners, Vertex Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2004,Delta Partners, Enterprise Ireland,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2009,China Capital Management Company, China Science & Merchants Capital Management,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2011,Shenzhen Capital Group, Wuhan East-Lake Venture,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2010,IDG Capital Partners, Morningside Group, Qiming Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2011,IDG Capital Partners, Morningside Group, Qiming Venture Partners, Qualcomm Ventures, Shunwei Capital Partners, Temasek Holdings,,,,,,,,,,,,,,,,,,,,,
6/1/2009,Morningside Group, Qiming Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2012,CBC Capital, GSR Ventures, Northern Light Venture Capital, Sequoia Capital,,,,,,,,,,,,,,,,,,,,,,,
6/18/2014,Legend Capital Management, Morningside Group,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2006,Boulder Ventures, Enterprise Partners Venture Capital, RR Group Investments, Windward Ventures,,,,,,,,,,,,,,,,,,,,,,,
10/12/2001,Boulder Ventures, Enterprise Partners Venture Capital, Windward Ventures,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2005,Initiative Capital Romandie, Tilocor Life Science, Venture Incubator,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2000,Charles River Ventures, Matrix Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2001,Charles River Ventures, Charles Schwab, FTV Capital, Matrix Partners, RDM Corporation,,,,,,,,,,,,,,,,,,,,,,
12/1/2000,Benchmark Capital, STAR Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2003,Atlia Ventures, BayTech Venture Capital, Benchmark Capital, STAR Ventures,,,,,,,,,,,,,,,,,,,,,,,
6/1/2006,Altos Ventures, Startup Capital Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2011,Altos Ventures, StarVest Partners,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2013,Alsace Business Angels, CDC Enterprises, Institut Lorrain de Participation,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2014,Kleiner Perkins Caufield & Byers, Sierra Ventures, SIG Asia Investment,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2001,Battery Ventures, Charles River Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2009,Zhejiang Merrill Venture Capital Group, Zhejiang Venture Capital Fund of Funds ,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2012,Innovation Works, Northern Light Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2008,China Gaoxin Investment Development, Tiantu Industry Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2009,Jafco Ventures, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2011,Jafco Ventures, New Enterprise Associates,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2012,Jafco Ventures, New Enterprise Associates, SingTel Innov8,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2013,Indian Angel Network, Sequoia Capital,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2012,Enterprise Ireland, Kernel Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2013,ALMI Invest, Baulos Capital Belgium,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2007,Oak Investment Partners, Seagate Technology Holdings,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2006,August Capital, US Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2008,August Capital, Canaan Partners, QuestMark Partners, US Venture Partners,,,,,,,,,,,,,,,,,,,,,,,
9/25/2012,August Capital, Canaan Partners, InterWest Partners, QuestMark Partners, US Venture Partners,,,,,,,,,,,,,,,,,,,,,,
2/21/2013,August Capital, Canaan Partners, InterWest Partners, QuestMark Partners, US Venture Partners,,,,,,,,,,,,,,,,,,,,,,
6/20/2012,August Capital, Canaan Partners, InterWest Partners, US Venture Partners,,,,,,,,,,,,,,,,,,,,,,,
2/17/2014,Kingsoft, Xiaomi,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2011,Kleiner Perkins Caufield & Byers, Warburg Pincus,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2007,Gemini Israel Ventures, Good Energies Inc., Scatec, Spirox,,,,,,,,,,,,,,,,,,,,,,,
11/6/2007,GrandBanks Capital, GrowthWorks Capital,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2009,GrandBanks Capital, GrowthWorks Capital,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2011,Advantage Capital Partners, Ironwood Capital,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2012,Chrysalis Ventures, Connecticut Innovations,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2012,Anthem Venture Partners, Focus Ventures, New Enterprise Associates, Redpoint Ventures, SpinMedia, Sutter Hill Ventures, Transcosmos Investment & Business Development, Universal Music Group,,,,,,,,,,,,,,,,,,,
5/16/2008,Ascent Biomedical Ventures, Charter Life Sciences, Prism Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2011,Aperture Venture Partners, Ascent Biomedical Ventures, Charter Life Sciences, Prism Venture Partners, Western Technology Investment,,,,,,,,,,,,,,,,,,,,,,
12/3/2013,Aperture Venture Partners, Ascent Biomedical Ventures, Charter Life Sciences, Prism Venture Partners, Third Point Ventures,,,,,,,,,,,,,,,,,,,,,,
6/1/2011,MaRS IAF, Sunnybrook, the Ontario Institute for Cancer Research, Thunder Bay Regional Research Institute,,,,,,,,,,,,,,,,,,,,,,,
9/19/2006,DFJ Esprit, Prelude Trust,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2007,Amadeus Capital Partners, DFJ Esprit, Foundation Capital,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2007,Atomico, First Round Capital, Khosla Ventures, SV Angel,,,,,,,,,,,,,,,,,,,,,,,
1/5/2009,Atomico, Baseline Ventures, Cisco Systems, First Round Capital, JLA Ventures, Khosla Ventures, Relay Ventures,,,,,,,,,,,,,,,,,,,,
4/15/2010,Atomico, Baseline Ventures, Cisco Systems, First Round Capital, Khosla Ventures, Relay Ventures, RRE Ventures,,,,,,,,,,,,,,,,,,,,
8/11/2008,Chicago Growth Partners, Easton Capital Investment Group, Frazier Healthcare Ventures, Maverick Capital, Mosaix Ventures, MPM Capital, Sutter Hill Ventures,,,,,,,,,,,,,,,,,,,,
4/4/2007,Cutlass Capital, Easton Capital Investment Group, Frantz Medical Ventures, Frazier Healthcare Ventures, Maverick Capital, Mosaix Ventures, MPM Capital, New Science Ventures, RiverVest Ventures, Sutter Hill Ventures, Tekla Capital Management,,,,,,,,,,,,,,,,
6/1/2003,Frantz Medical Ventures, Frazier Healthcare Ventures, Mosaix Ventures, MPM Capital, Sutter Hill Ventures,,,,,,,,,,,,,,,,,,,,,,
12/1/2004,Frazier Healthcare Ventures, MPM Capital, Sutter Hill Ventures,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2010,Appleton Papers, DSM, NEW Capital Fund, Nordic Group of Companies, Peak Ridge Capital Group,,,,,,,,,,,,,,,,,,,,,,
6/19/2006,Fidelity Growth Partners Europe, New Enterprise Associates, Sequoia Capital, SVB Capital,,,,,,,,,,,,,,,,,,,,,,,
9/28/2007,Duff Ackerman & Goodrich Ventures, Fidelity Growth Partners Europe, New Enterprise Associates, Sequoia Capital,,,,,,,,,,,,,,,,,,,,,,,
11/22/2004,Benchmark Capital, Morgenthaler,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2007,Benchmark Capital, Duff Ackerman & Goodrich Ventures, Morgenthaler,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2008,Accel Partners, Foundation Capital,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2009,Bluestream Ventures, Dawntreader Ventures, RHO Ventures, Split Rock Partners,,,,,,,,,,,,,,,,,,,,,,,
5/14/2009,Alexandria Real Estate Equities, Amgen Ventures, ARCH Venture Partners, OVP Venture Partners, Pharmaceutical Product Development, Inc., WRF Capital,,,,,,,,,,,,,,,,,,,,
7/21/2008,Highland Capital Partners, ONSET Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2005,Beechtree Capital, Blue Chip Venture Company, Comcast Ventures, Dorchester Capital Advisors, Liberty Associated Partners,,,,,,,,,,,,,,,,,,,,,,
4/22/2010,Beechtree Capital, Blue Chip Venture Company, Dublin Capital Partners, NewSpring Capital,,,,,,,,,,,,,,,,,,,,,,,
5/20/2010,Andreessen Horowitz, Avalon Ventures, DST Global, Foundry Group, Institutional Venture Partners, Kleiner Perkins Caufield & Byers, Tiger Global Management, Union Square Ventures, Zynga, Inc.,,,,,,,,,,,,,,,,,
7/7/2008,Pilot House Ventures, True Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2000,ABN AMRO Participaties, Carlyle Group, Fannie Mae, Mayfield Fund, Oak Hill Capital Partners, Pamlico Capital, Rosewood Capital, Sapient,,,,,,,,,,,,,,,,,,,
6/1/1999,Mayfield Fund, Oak Hill Capital Partners, Rosewood Capital,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2013,Battery Ventures, BlueRun Ventures, Coupa Software Incorporated, Crosslink Capital, El Dorado Ventures, Mohr Davidow Ventures,,,,,,,,,,,,,,,,,,,,,
10/20/2008,ACTIVE Venture Partners, Molins Capital Inversi—n, SCR, S.A.,,,,,,,,,,,,,,,,,,,,,,,
2/27/2009,ACTIVE Venture Partners, Molins Capital Inversi—n, SCR, S.A.,,,,,,,,,,,,,,,,,,,,,,,
12/21/2010,Catalyst Investors, Werklund Capital Corporation,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2007,American River Ventures, Arcturus Capital, Eastward Capital Partners, El Dorado Ventures, Hoya Corporation, Samsung Venture Investment Corporation, US Venture Partners, Walden International,,,,,,,,,,,,,,,,,,,
2/5/2013,Fidelity Growth Partners Europe, iPipeline, NewSpring Capital, Technology Crossover Ventures,,,,,,,,,,,,,,,,,,,,,,,
4/1/2008,Atinum Investment, IDG Ventures, TongYang Investment,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2009,Greylock Partners, Khosla Ventures, Kleiner Perkins Caufield & Byers, North Bridge Venture Partners,,,,,,,,,,,,,,,,,,,,,,,
6/1/2008,Greylock Partners, Khosla Ventures, Kleiner Perkins Caufield & Byers, North Bridge Venture Partners,,,,,,,,,,,,,,,,,,,,,,,
1/21/2009,Balderton Capital, Catamount Ventures, Globespan Capital Partners, Linden Lab, Omidyar Network,,,,,,,,,,,,,,,,,,,,,,
10/8/2008,Matrix Partners, North Bridge Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2011,Matrix Partners, North Bridge Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2002,AIG Orion Venture Capital Advisors, Ltd., Alta Berkeley, Israel Seed Partners,,,,,,,,,,,,,,,,,,,,,,,
3/18/2008,Alta Berkeley, Goldman Sachs, Goldrock Capital, Israel Seed Partners, NanoDimension,,,,,,,,,,,,,,,,,,,,,,
3/3/2005,Advanced Technology Ventures, Latterell Venture Partners, Split Rock Partners,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2006,Advanced Technology Ventures, Latterell Venture Partners, Morgenthaler, Vesbridge Partners,,,,,,,,,,,,,,,,,,,,,,,
8/9/2007,ARCH Venture Partners, New Enterprise Associates, Wellcome Trust,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2009,ARCH Venture Partners, Atlas Venture, CenterPoint Ventures, Hook Partners, InterWest Partners, New Enterprise Associates, Sevin Rosen Funds, STAR Ventures, TVM Capital,,,,,,,,,,,,,,,,,,
2/28/2000,ARCH Venture Partners, EDF Ventures, Fuse Capital, New Enterprise Associates, Sevin Rosen Funds,,,,,,,,,,,,,,,,,,,,,,
1/29/2001,ARCH Venture Partners, Berkeley International Capital Corporation, CenterPoint Ventures, EDF Ventures, Hook Partners, New Enterprise Associates, RHO Ventures, Sevin Rosen Funds, STAR Ventures,,,,,,,,,,,,,,,,,,
3/1/2004,Fuse Capital, New Enterprise Associates, Sevin Rosen Funds, STAR Ventures,,,,,,,,,,,,,,,,,,,,,,,
8/4/2010,Acadia Woods Partners, SeventySix Capital,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2000,Draper Fisher Jurvetson, Rosewood Capital, Venrock,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2002,Draper Fisher Jurvetson, Innovacom, Venrock,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2012,Bessemer Venture Partners, Lumia Capital, RPM Ventures, Saints Capital,,,,,,,,,,,,,,,,,,,,,,,
3/19/2001,Draper Fisher Jurvetson, Innovacom, Rosewood Capital, Venrock,,,,,,,,,,,,,,,,,,,,,,,
5/30/2001,Draper Fisher Jurvetson, Fenwick & West, Innovacom, Rosewood Capital, Venrock,,,,,,,,,,,,,,,,,,,,,,
3/1/2004,Draper Fisher Jurvetson, Innovacom,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2005,Draper Fisher Jurvetson, Innovacom, RPM Ventures,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2006,Carret and Company LLC, J.P. Morgan, Oppenheimer & Co., Punk, Ziegel & Company,,,,,,,,,,,,,,,,,,,,,,
5/28/2008,Creandum, Eqvitec Partners,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2008,Creandum, Eqvitec Partners, InnovationsKapital,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2012,MarketAxess Holdings Inc., Technology Crossover Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2010,Bessemer Venture Partners, Dow Chemical Company, Posco, SAIL Capital Partners, SkyLake Investment & Co,,,,,,,,,,,,,,,,,,,,,,
7/28/2011,Bessemer Venture Partners, SAIL Capital Partners, SkyLake Investment & Co, Spring Venture,,,,,,,,,,,,,,,,,,,,,,,
5/25/2012,Langara Investment Advisory, SAIL Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2011,Battery Ventures, Giza Venture Capital, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2009,Giza Venture Capital, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2001,Alliance Technology Ventures, Cisco Systems, Granite Ventures, Motorola Ventures, Novak Biddle Venture Partners, TI Ventures,,,,,,,,,,,,,,,,,,,,,
6/10/2002,Alliance Technology Ventures, Cisco Systems, Granite Ventures, Motorola Ventures, Novak Biddle Venture Partners, Pod Holding, TI Ventures,,,,,,,,,,,,,,,,,,,,
11/11/2009,Giza Venture Capital, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2011,Battery Ventures, Giza Venture Capital, Jerusalem Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2009,KTB Ventures, Tiger Global Management,,,,,,,,,,,,,,,,,,,,,,,,,
