total_box,budget,release_coverage,pindex
17768900,0,0.0813020021820982,3883989
132384315,9e+07,0.0785370298060653,3884111
82584160,0,0.0514906518443658,3884260
63595,0,0.00184436584133401,3884487
334450,0,0.000451071959244322,3884598
132782,0,0.000180440274269217,3884645
53261944,1e+06,0.0643184912510716,3884703
124740460,3.5e+07,0.0750227775608486,3884784
60944660,0,0.0754432763219834,3884813
14289,0,5.30672893228614e-05,3884995
42868348,9e+07,0.0785815157696532,3885006
17044981,7e+06,0.0466196136701337,3885046
40492,0,7.72518926713705e-05,3885186
1477002,0,0.0198720191971204,3885323
59650222,6.5e+07,0.0759921335283143,3885395
48475290,7e+07,0.074355735219808,3885472
587774,0,0.00347291625024985,3885741
2423468,1.5e+07,0.0386817344551202,3885792
50020,0,0.000100852201099289,3885843
46666502,0,0.078686444039026,3886002
10000,0,0.000201704402198578,3886221
38120905,0,0.0388814481107188,3886248
147070,0,0,3886269
44581,0,0.000399760143913652,3886392
1344,0,5.20629962254328e-05,3886456
29495,0,4.99925011248313e-05,3886476
7420,425000,0.000336247478143914,3886522
284785,0,0.00071831340013648,3886763
3854624,7500000,0.00367778235213394,3886853
34416893,0,0.0501643735541215,3886884
246078,0,0.000203909973746591,3886907
137921,0,0.00113693784739768,3886968
28890240,0,0.0636534182627285,3887410
10724389,12600000,0.0298328160977075,3887696
11777,0,0.000126518218623482,3887845
13848978,0,0.0310810114847814,3887877
34030343,8500000,0.0655401689746538,3887988
26875,0,0.000283549002423055,3888027
80270227,5e+07,0.100429845043515,3888028
12311,0,0.000603815013036915,3888149
342747,0,0.000636807471874337,3888227
6627,0,4.99925011248313e-05,3888234
19490041,2.5e+07,0.0580090955027792,3888273
3163843,0,0.00303678996365809,3888291
2301839,0,0.00487207675394763,3888408
27873386,0,0.0739055389926251,3888550
14431633,9e+06,0.0484143973714343,3888586
15078,0,7.73315461153787e-05,3888663
22251,0,5.20629962254328e-05,3889006
14118751,12500000,0.0227247253978929,3889300
89302687,1e+08,0.0793589708348223,3889315
1088,0,7.80944943381492e-05,3889333
4688,0,0.000134539706030742,3889394
9342,0,7.56391508244667e-05,3889701
57805,0,0.000128753154452284,3889716
10827816,2.3e+07,0.0185289919474294,3889734
3002884,0,0.00887366894965755,3889820
386673,5e+06,0,3889867
2155385,0,0.0113155232492787,3889927
2453083,0,0.00109953544627395,3889944
78676425,2.7e+07,0.047391611449329,3890089
104810,0,0.000174895062962223,3890097
101530738,5.5e+07,0.0809890879967965,3890240
12767815,0,0.0426490868117453,3890793
35554,0,0.000504908835904628,3890795
1386,0,2.80206231786595e-05,3891129
75072454,1.9e+07,0.0807949479940565,3891233
26098824,0,0.0593768371546149,3891241
103068524,8e+07,0.0859817813765182,3891273
85028192,1e+08,0.0845897836720286,3891275
39322544,0,0.0806136750425468,3891277
169203,0,0.00436281139566337,3891334
25572,40000,7.64662401549716e-05,3891342
9793406,4e+07,0.0723592728021837,3891373
453377,0,0.00083502024291498,3891437
31418697,0,0.0636040582994283,3891499
27099,0,0.000423159257231045,3891596
1029591,0,0.00140190769399929,3891603
18428904,0,0.0375201780027049,3891797
350006,0,0.00104937037777334,3891903
40283321,1.5e+07,0.069216811051276,3891998
17130087,0,0.0442824568588021,3892190
2266905,0,0.00285832002884071,3892218
4630,0,2.65336446614307e-05,3892290
36918811,3e+07,0.0772286628023186,3892495
262921,0,0.00129980502924561,3892541
75793305,6e+07,0.0670991506088678,3892574
60062868,1.8e+07,0.0655115686690724,3892616
37105289,0,0.0533038059432456,3892624
6035,0,5.05305709954522e-05,3892637
18626419,0,0.0678080118394941,3892689
49666,0,0.000215494020040944,3892767
144533925,3.8e+07,0.08164817213992,3892949
62514415,0,0.0788754392815307,3892954
124872350,1.2e+07,0.0835919511462609,3893211
3134381,0,0.0385552100116153,3893217
3102,0,4.36281139566337e-05,3893539
23986,0,9.95668840543635e-05,3893581
3255008,2.8e+07,0.0441984809114531,3893714
94326,0,0.00256384726439986,3893861
93617009,2.5e+07,0.0645884841842327,3893874
30250745,3e+07,0.0568302945301543,3894036
612192,0,0.000797163198548613,3894160
551281,0,0.00321119802387814,3894234
66477700,4e+07,0.0795503785078888,3894253
1159691,0,0.0260607310408826,3894397
27569558,0,0.0782346791457161,3894517
158348367,0,0.0933817216889097,3894713
20440,0,0.000103002523561827,3894794
332306,0,0.000910931174089069,3894909
527474,0,0.00112012744561159,3894972
22424195,0,0.0561014529268498,3895024
124294,0,0.000515543640769191,3895046
22836,0,0.000479047955221623,3895112
105489203,0,0.0809256331774915,3895152
41895491,0,0.0629489833191282,3895212
166425,0,0.000499925011248313,3895305
50292,0,0.000529474055771267,3895310
8750400,0,0.0349851860870977,3895338
28835528,3e+07,0.0741515808582522,3895387
130531208,4.6e+07,0.0971936003596987,3895721
35268275,8.3e+07,0.0859012067401523,3895725
563373,0,0.000168985523573481,3895939
2827393,0,0.0108118930823906,3895943
40456565,0,0.0567695957097093,3895961
20021322,0,0.0666637581257362,3895986
144680,0,0.000437760725137766,3896000
29550869,1.8e+07,0.078857991933772,3896122
4198566,0,0.00732117812061711,3896131
234286,0,0.00065078745281791,3896275
1823154,0,0.0267489711934156,3896335
52075270,0,0.0811402379358294,3896345
10172,0,2.50275302833116e-05,3896429
26594261,1e+07,0.0624533280230995,3896499
67133509,4.2e+07,0.0862906545903664,3896624
7288451,1.5e+07,0.0426406804483749,3896774
10144010,3.5e+07,0.0383183652219185,3896909
18306166,3.5e+07,0.0612811028917283,3896954
25486040,0,0.0644865291973594,3897074
1305887,0,0.0422020660115898,3897108
40557,0,0.000707427993936332,3897189
3726,0,0.000124981252812078,3897329
16613,0,0.000101214574898785,3897336
21460601,0,0.0438397581254724,3897460
16759216,0,0.0563385019003733,3897546
183875760,0,0.0946304534457192,3897726
45950122,3500000,0.024572414875255,3897758
3467,0,2.57506308904568e-05,3897761
1227324,0,0.00235444485553799,3897797
568662,1e+06,0.00078322385042951,3897992
81280,0,0.000137230684781117,3898037
247159,0,0.000374775134919049,3898135
22764410,1e+05,0.0679898015297705,3898192
33680992,2.5e+07,0.0624186605265792,3898218
48323648,0,0.0791150164757571,3898284
375750,2e+07,0.00169815325833156,3898420
90648202,0,0.0861473423725319,3898426
1576615,0,0.0164910269412232,3898583
26931,0,0.000103002523561827,3898600
13539458,0,0.050619515851669,3898750
312434,0,8.40618695359785e-05,3898774
102705852,9.5e+07,0.07697072526999,3899035
16094974,0,0.0621604406309716,3899273
2436,0,5.04261005496445e-05,3899298
38619405,0,0.0740641081699237,3899329
7396,0,2.52130502748223e-05,3899561
12008642,0,0.0221831276285769,3899606
43787265,5e+06,0.0625656151577263,3899706
1677131,0,0.000878014516506673,3899876
104883,0,0,3899902
35048,0,0.000176491351923756,3899910
747013,0,0,3900174
8245,0,0.000249962505624156,3900200
771712,0,0.000134658371710969,3900300
14589444,0,0.0589543021819679,3900305
3124,0,4.99700179892065e-05,3900401
75395035,4.5e+07,0.080674067805048,3900403
102515793,9e+07,0.0745325922182921,3900564
695840,0,0.00122345984247955,3900634
45090374,2.5e+07,0.0751576734407849,3900758
18150259,3e+07,0.0450909705401904,3900826
895904,0,0,3900839
3291163,0,0.0110157742890329,3900849
20351264,0,0.075207695671185,3900895
11931,0,0.000128885910192298,3901064
4283255,0,0.0267193801740607,3901074
66666062,5.4e+07,0.0807088267405728,3901248
6291444,0,0.0140918808079927,3901284
3050532,0,0.0032161411803513,3901422
43600,0,0.000515012617809136,3901429
79817937,0,0.0810183905465793,3901445
70107728,1.8e+08,0.0909418982316853,3901455
123087120,0,0.0937109433584962,3901803
5206,0,5.05305709954522e-05,3901806
1308696,0,0.00171807887543928,3901856
14018296,8e+06,0.0192781887469177,3901858
100688,1e+07,0.000229398720464915,3901863
20930,0,0.000152932480309943,3901872
2722209,0,0.0115376914606067,3901900
4764606,0,0.0289679622984133,3901941
22441,0,5.15543640769191e-05,3901961
59952835,0,0.0585708707536119,3902031
44789789,0,0.0742214937953641,3902049
3517797,3e+07,0.00622057834566241,3902073
15122676,1e+07,0.0471286926821808,3902183
61503218,0,0.082605677181901,3902201
15778152,4e+06,0.0260825727021864,3902282
2430735,0,0.00890688259109312,3902418
115879,0,0.000360880548538434,3902483
59301324,2.5e+07,0.0367153869256182,3902493
559771,0,0.00172395216032755,3902631
44228,0,0.0002738089311495,3902773
750587,0,0.00195704794767472,3902924
30236407,0,0.0332525648296128,3902995
20694,0,2.52130502748223e-05,3903103
144840419,1.05e+08,0.0886967819308415,3903137
11428,0,0.000125137651416558,3903229
38625550,1.4e+07,0.0566277898919498,3903337
150142,5e+05,0.000212269157291446,3903350
41455230,0,0.0618271434130313,3903376
10167373,8e+07,0.0244109530885162,3903448
8008255,0,0.0504187548350207,3903644
114766,6e+06,0.000484286187648153,3903724
15337393,0,0.0480258968371896,3903775
638476,1800000,0.00356240525517938,3903831
98780042,1.2e+08,0.0905507832238504,3904033
7192291,5e+06,0.0385518688786728,3904042
136801374,6e+07,0.0774285637338073,3904058
258237,0,0.00060066072679948,3904079
51580236,2.5e+07,0.0810510358767054,3904192
517872,0,0.00101391314144088,3904232
13446769,0,0.0327538422776518,3904268
1554,0,0.000112201963534362,3904375
128911,0,0.000676818950930626,3904376
20013,0,0.000208251984901731,3904402
110359362,1e+07,0.091889666529436,3904468
39143839,2e+07,0.0836652349342705,3904474
17037887,0,0.0728982951205173,3904509
55011732,0,0.0843680853833138,3904513
332890,0,0.00132645910501552,3904609
37134215,4e+07,0.0612929252180929,3904699
3721911,0,0.0274847307051638,3904798
10664749,4e+07,0.0703894415837624,3904849
3095506,0,0.00274602107150863,3904896
21366,0,0.000420309347679892,3904944
3470,0,2.50275302833116e-05,3905051
13906,0,0.000199970004499325,3905193
443591,0,0.000876424189307625,3905247
88036683,0,0.069762830173713,3905340
4960385,0,0.00743260267069791,3905367
277322503,3.5e+07,0.0903576071164581,3905457
254464305,8e+07,0.0928499242041435,3905460
112200072,1.03e+08,0.0890715570657605,3905461
760000,0,8.81873098461132e-05,3905469
64506874,4.8e+07,0.0768913838389041,3905485
2311,0,2.49850089946032e-05,3905574
3400,0,2.53036437246964e-05,3905595
8395,0,4.99700179892065e-05,3905605
25895485,0,0.0661146962133204,3905703
54473,0,7.64662401549716e-05,3905789
3709,0,2.52652854977261e-05,3905901
54117416,4.4e+07,0.0734389841523771,3905979
75847266,9e+07,0.0875736325385694,3906074
91411151,8e+07,0.0775901537798605,3906115
55389516,0,0.0696352560344608,3906127
13559812,0,0.0682906731214915,3906158
1547867,0,0,3906159
7006,0,2.60314981127164e-05,3906206
29058,0,8.23384108686702e-05,3906423
445374,0,0.000557206537890045,3906615
36787257,0,0.0833376295303397,3906683
159582188,4.3e+07,0.0795522686388167,3906708
3852271,0,0.0493696099990364,3906738
82157,2e+06,0.000224403927068724,3906766
3700,0,0.000159201867968584,3906880
169708112,2.5e+07,0.0761495704901465,3906918
32188,0,0.0017268995895485,3907095
166082,0,0.000468274408803559,3907173
9747988,0,0.0460778693945941,3907185
20386,0,5.05305709954522e-05,3907458
23487,0,0.000126326427488631,3907550
41778863,1.5e+07,0.0682285565534296,3907566
4143,0,2.74461369562234e-05,3907591
46208,0,0.00109332292073409,3907626
17646,0,5.04261005496445e-05,3907719
5844868,0,0.0375312731003407,3907875
16472961,0,0.0731040882610713,3907876
51085416,5e+07,0.0831299087242624,3907901
4654288,0,0.0223629205730752,3907916
7164995,2.5e+07,0.0278276714824938,3907972
303003568,0,0.103373506126771,3907987
255119788,0,0.0969816798478326,3907998
258366855,0,0.0981411153308015,3907999
63224849,8.5e+07,0.0702329819081088,3908141
1016985,0,0.00741773286205008,3908165
3755,0,0.000298700652163091,3908180
203917,425000,0.000548922739124468,3908383
39493,0,2.48917210135909e-05,3908431
2429989,0,0.00555611172289518,3908456
17306,0,2.50275302833116e-05,3908465
12843849,2.5e+07,0.0507323285926555,3908562
312706,0,0.00142656922614876,3908789
1738897,0,0.0193708825967453,3908862
156612,0,0.000127443733591619,3908887
75383563,0,0.0691290095996254,3908922
26627201,4e+07,0.0800019988007196,3908974
35081594,0,0.0629343196592692,3909016
1293976,0,0.0153271185017217,3909052
31216,0,0.000130157490563582,3909096
27696,0,0.00285832002884071,3909099
41675994,2.5e+07,0.0283008294104461,3909155
48237389,2.5e+07,0.0711489931503322,3909222
210752,0,0.000302556603297867,3909239
3043284,0,0.00173176832788147,3909332
101215,0,0.000178421227028267,3909399
6265311,4e+07,0.0185748848825412,3909413
626057,1500000,0.00169464930174172,3909429
459824,0,0,3909439
2816518,4e+07,0.00472104612387126,3909657
141877,0,0.000606366851945427,3909704
16184,0,0.00057491376293556,3909705
52296,0,0.000128753154452284,3909727
6878,0,7.56391508244667e-05,3909786
5381908,3e+07,0.0108835904628331,3909797
100138851,1e+08,0.0953550166492886,3909890
54240821,2.2e+07,0.0542346581239363,3909909
408010692,7.8e+07,0.10430638898694,3909938
424668047,1.3e+08,0.104012592444533,3909950
337135885,1.25e+08,0.103889278206027,3909958
281723902,1.6e+08,0.104359346098085,3909959
122012643,3e+07,0.076299655664735,3910093
6609661,0,0.0560284452106454,3910121
34244097,5.5e+07,0.0706030855539972,3910124
405917,0,0.000624906264060391,3910239
376612,0,0.000548922739124468,3910243
969869,0,0.00848069289065319,3910253
48390190,1.15e+08,0.0946383232936725,3910277
50699241,5e+07,0.0578492364870324,3910288
17017811,1.5e+07,0.0137765875263944,3910301
9016782,0,0.0412598174485247,3910501
8038061,0,0.00721795072964067,3910518
1969193,0,0.00650496697090414,3910525
2827666,0,0.0489538492341576,3910579
40962534,0,0.0555583628094998,3910591
39868642,16500000,0.0374332942860862,3910696
7689607,3e+07,0.0154716692580226,3910736
91125683,0,0.0601161277405146,3910757
2025328,0,0.00374775134919049,3910781
9331,0,7.50825908499349e-05,3910841
5874,0,2.53036437246964e-05,3910899
8384929,0,0.00605245460659045,3910936
2198044,0,0.00474127838913603,3911014
136567,0,0.0015997232911064,3911053
5280035,2.4e+07,0.0373017400148437,3911054
20453431,0,0.0743899018232819,3911070
22537881,3e+07,0.0789526284229462,3911171
134806913,1.5e+08,0.0903332131637225,3911191
261441092,9.2e+07,0.107945656648827,3911267
2210408,0,0,3911276
238431,0,0.000302372247725336,3911296
35656131,0,0.0618826994217577,3911347
191125,0,0.000365274564714477,3911362
494608,0,0.00367279632220668,3911446
33316821,2.2e+07,0.0638493105294013,3911548
3e+05,0,0.0124118040892002,3911564
8880705,0,0.0192214020757616,3911663
93292,0,0.000121758188238159,3911698
5114,0,2.57771820384596e-05,3911711
78396,0,0.000631632137443153,3911743
29089912,9e+07,0.0496620074870055,3911890
8445,0,9.9940035978413e-05,3911952
75764672,3.5e+07,0.0829875518672199,3912055
25450527,5e+07,0.0602553972421176,3912065
48911,0,0.00030033036339974,3912106
44672764,5.8e+07,0.0849240455726564,3912121
72708161,8e+07,0.074665676077266,3912125
282448,0,0.000252652854977261,3912215
32919,0,0.000423159257231045,3912241
6105175,0,0.0145162902258645,3912317
15074191,8e+07,0.0715574573387637,3912514
18451251,18500000,0.0444268855300385,3912538
103739,0,0.000274835098940636,3912588
20578909,0,0.0520441305356498,3912619
77578,0,0.00295724666253591,3912633
1234254,0,0.0038575966920478,3912679
71968,0,0.000479047955221623,3912720
231737,0,0.000774883767434885,3912760
23115,0,5.04261005496445e-05,3912787
23159305,7e+07,0.0586841183916404,3912847
3159,0,7.50825908499349e-05,3912885
35818913,1.26e+08,0.0832625769475695,3912964
27663982,4e+07,0.0685816151491709,3912999
76398,0,0.000126326427488631,3913030
106128601,6e+07,0.0807012622720898,3913112
54930280,6e+07,0.072461948846697,3913198
6303762,0,0.0353162810443643,3913209
3575227,0,0.0317574882713822,3913305
9069,1e+07,0.000560752427803125,3913347
4611062,0,0.0385236246237075,3913349
7557877,0,0.0543404087203247,3913516
6940,0,0,3913597
75973200,0,0.0721891255138021,3913611
1000,0,2.81642539289134e-05,3913682
1475746,1e+07,0.00553105803787628,3913943
19800,0,2.80206231786595e-05,3914024
14381,0,7.1831340013648e-05,3914112
9708373,0,0.0175385660644271,3914126
32901136,0,0.0234137204401779,3914214
26999,0,0.00070022353289704,3914273
2850135,0,4.1992105484169e-05,3914305
47119388,5e+07,0.0751576734407849,3914315
141843612,0,0.0753868635018172,3914453
364001123,1.75e+08,0.103151291880321,3914457
47901582,2e+07,0.0789621318373072,3914458
22754725,0,0.0741650129494467,3914524
176591618,4e+07,0.0946356275303644,3914630
115103979,0,0.0761024555309175,3914633
38956288,0,0.0684525107979582,3914634
225863,0,0.000132668223307153,3914726
27166,0,0.000250275302833116,3914734
69691949,6.5e+07,0.0644052887654966,3915032
1439232,0,0.00156915489800493,3915103
20811365,4e+06,0.0251518218623482,3915207
12095,0,2.54887467183239e-05,3915221
18983,0,4.99700179892065e-05,3915267
217277,1.3e+07,0.000430161943319838,3915314
500283,0,0,3915462
2407024,0,0.02495700868645,3915511
282183,0,0.000424538314582891,3915525
11993021,2.5e+07,0.0633432980528399,3915542
17929,0,0.000164930316941092,3915604
138797449,1.5e+07,0.0653846153846154,3915852
47536778,7e+07,0.0731040882610713,3915868
1315590,0,0.00162402558464921,3915940
1869148,0,0,3915984
4054,0,5.04261005496445e-05,3916094
15800078,0,0.0184306851574986,3916135
20279,0,5.15012617809136e-05,3916326
13616610,2.4e+07,0.056158772918442,3916498
39799191,3.5e+07,0.043611911623439,3916739
52330111,4e+07,0.0688533125081348,3916797
43756,0,0.000323592373176681,3916870
48092846,0,0.0611353711790393,3916874
131772187,1.5e+08,0.0810475708502024,3917211
22731,0,0,3917316
59509925,0,0.0739883923860546,3917362
12097,0,0,3917379
18244060,7.2e+07,0.0639328564186335,3917432
2492,0,2.52130502748223e-05,3917638
421432,0,0.000936548817607118,3917662
3020601,0,0.00491688129243737,3917676
20684,0,2.65336446614307e-05,3917753
25754284,0,0.0503385915495573,3917771
41034350,1800000,0.0727226720647773,3917852
15179302,5e+06,0.0674595242854287,3917853
6100,0,2.52130502748223e-05,3917869
3558,0,0.000124458605067954,3917889
145427,0,0.000900991090199219,3917903
164247,13400000,0.00146761133603239,3917992
32752215,0,0.0612239696174139,3918124
11614790,2e+07,0.0353768059351816,3918232
635325,0,0.00154118241536129,3918324
21471047,0,0.0777697582100325,3918438
122961,0,0.000176856998484083,3918475
288545,0,0.00194883070157905,3918555
1531489,0,0.0178046527252876,3918574
75505856,4e+07,0.0736098992623146,3918598
11156,0,3.90228674002966e-05,3918704
27000,0,0.000176856998484083,3918882
111127263,1.4e+08,0.0824123422159888,3918976
5842603,0,0.00565776162463936,3919001
464275,0,0.00109784547824894,3919040
388390,2200000,0.0110584110944992,3919069
62950384,2e+07,0.0706983805668016,3919091
12050299,4.5e+07,0.0727813312012792,3919120
459749,0,0.00143662680027296,3919208
8373585,0,0.00531799904881318,3919288
46362,4e+06,0.000125529577906794,3919332
33190,0,0.000156188988676298,3919510
27367660,9e+07,0.077038444233365,3919519
488,0,2.57506308904568e-05,3919540
32100816,1e+07,0.0522725469976997,3919935
25801047,3300000,0.0666400039994001,3919974
66465204,7.8e+07,0.0842075736325386,3920045
9216,0,5.05305709954522e-05,3920164
30919168,8e+07,0.059429890871107,3920291
3099497,0,0.0437495170060156,3920303
243768,0,0.000206217456307676,3920396
18848538,7e+07,0.0526579237160877,3920407
11989,0,2.80206231786595e-05,3920466
38083,0,0.000101954986873295,3920505
126643061,1.8e+08,0.0893861701598049,3920576
46464023,7.5e+07,0.093398429208236,3920680
257760692,6e+07,0.0973570928020823,3920731
3473905,0,0.0260896121460669,3920759
1479,0,2.80504908835905e-05,3921006
1647416,0,0.0221743918310141,3921014
3000,0,2.52652854977261e-05,3921171
10021,0,0.00015016518169987,3921267
27182,0,5.15012617809136e-05,3921274
1712385,0,0.000907281667056895,3921297
24020403,5e+07,0.0303279813366269,3921343
303439,1.3e+07,0.00123730473784606,3921346
19955598,3.8e+07,0.0561851332398317,3921456
38960,0,0.000208251984901731,3921509
12545979,2e+07,0.0373375815203863,3921678
3204663,1e+07,0.00282782580593035,3921921
426688,0,0.000688196161394744,3921952
58009200,4e+07,0.0683931278423446,3921974
50605,0,0.000235444485553799,3922028
422783777,4.5e+07,0.0983176589606205,3922152
138814,0,0.000103108728153838,3922270
111543479,0,0.0668818986955194,3922628
52125282,0,0.0722020307992057,3922731
402088,0,0.000128885910192298,3922859
13572400,3.5e+07,0.0552241677891091,3922868
5514,0,0.000100110121133247,3922995
692585,0,0.000674228603156976,3923033
12232,0,2.57771820384596e-05,3923079
42734455,1.7e+07,0.0792426367461431,3923102
40158,0,0.000376588733720383,3923246
6002684,0,0.0460756832515767,3923268
89302115,2.15e+08,0.097541475114931,3923364
129579,0,0.00032844871147044,3923437
33447612,6.5e+07,0.0808583633244762,3923709
4873620,0,0.011421852691694,3923873
60509,0,0.00021967676133689,3923889
1286,0,7.96009339842921e-05,3923912
37446117,3.4e+07,0.0842623606459031,3923966
158119460,8.2e+07,0.0969539375928678,3923990
11537046,0,0.0537930679301643,3924007
21252,0,0.000151278301648933,3924043
109089,0,0.000350385423966363,3924048
1711,0,4.99925011248313e-05,3924067
4600585,1.6e+07,0.0246172088467289,3924074
214030500,7e+07,0.0950279864858051,3924117
315544750,9.3e+07,0.0952233425336563,3924166
377845905,9.4e+07,0.103870967741935,3924169
342551365,9.4e+07,0.101490697153105,3924172
1165882,1500000,0.00892541979728708,3924201
23591432,2.5e+07,0.0742914979757085,3924228
164022,0,0.00070022353289704,3924249
9522,0,2.49962505624156e-05,3924280
32222567,0,0.0550729749988977,3924304
2484186,9600000,0.00148588410104012,3924353
143121,40000,0.000366135301075874,3924653
229086679,7.3e+07,0.11187823630943,3924764
54543,0,7.59109311740891e-05,3924798
32235793,6.2e+07,0.0775609002420559,3924953
8302478,2e+07,0.0220031779375724,3924975
228894,0,0.000547617862298999,3925187
44114232,6.5e+07,0.0672393138429383,3925221
4218,0,2.52652854977261e-05,3925340
45436,0,0.000107747010020472,3925349
60457138,0,0.0800514346225606,3925478
266967,0,0.0109440181284441,3925483
102388,0,0.000252130502748223,3926168
93432655,9e+07,0.0919998008662319,3926516
27807266,7.2e+07,0.0664958035261646,3926691
58484,0,0.000234137204401779,3926745
6742168,0,0.00733719362259062,3927999
8330720,0,0.0541286351093186,3928014
1435016,0,0.00140821269644567,3928154
45445109,7.5e+07,0.0918112283157526,3928272
291513,0,0.000899865020246963,3928328
56968902,0,0.0907574338562398,3928417
2853801,0,0.00491091359227241,3928430
183342,0,0.000202122283981809,3928513
3866794,0,0.0071989201619757,3928812
13717039,2e+07,0.0639887023379884,3928813
10782,0,5.04261005496445e-05,3928933
7504257,0,0.00729454176758858,3929020
8645411,0,0.0508230823248177,3929097
279757,0,0.00137555607586045,3929098
15634090,1.5e+07,0.0471988301144673,3929124
24760338,0,0.051978459377195,3929186
65955630,8e+07,0.0786880746534925,3929233
1781383,0,0.0287325360054592,3929255
3900000,0,0.0394220173371337,3929266
4033,0,0.000254887467183239,3929516
18844784,0,0.0662501626968632,3929583
12454768,2.6e+07,0.0545070822679492,3929819
336,0,2.60314981127164e-05,3929831
228433663,1.08e+08,0.0963355496675499,3929856
119938730,2.3e+07,0.0942710479973023,3929980
94095523,9.5e+07,0.0736068836338094,3930011
16377274,0,0.0217840754374464,3930142
40388794,1.6e+07,0.0719569603227976,3930202
12594698,12500000,0.0240129484185948,3930293
21816,0,5.15012617809136e-05,3930294
3392080,0,0.0221245881060725,3930334
171479930,6.3e+07,0.0781826506153888,3930411
281576461,1.5e+08,0.101065918653576,3930416
139313948,1.5e+08,0.0982328190743338,3930425
102427862,3.4e+07,0.0910501551706878,3930557
4349446,0,0.0424413919128125,3930615
29121498,4e+07,0.0683173319858514,3930714
22219192,0,0.0743899018232819,3930769
4267218,0,0.0115982602609609,3930774
32428195,2.5e+07,0.0625238957000484,3931101
2556361,0,0.0251468983493467,3931112
3765585,3e+07,0.00293673665431591,3931192
347977,0,0.000849770819385075,3931271
11422,0,2.80206231786595e-05,3931334
1109660,6500000,0.00127443733591619,3931424
67816,0,0.000224966255061741,3931438
35374833,1.6e+07,0.0651904933752642,3931458
8016708,0,0.0413642394443144,3931498
66845033,5.7e+07,0.0890553709232242,3931557
83361,0,0.0026265643508266,3931782
2652246,0,0.0151603839850152,3931854
50752337,1e+07,0.0742841278654716,3931875
1891936,7e+06,0.0248515280503658,3931890
4557214,0,0.0102089786658523,3931903
13825794,0,0.0188940291409054,3931953
59989,0,0.000274883861568487,3932128
4447,0,5.09774934366477e-05,3932389
370668,0,0.00121192534539872,3932435
41083864,0,0.0837173320776294,3932612
27011180,0,0.0773071528751753,3932814
17896,0,7.64662401549716e-05,3932910
25594957,1.8e+07,0.0624581120791875,3933025
13263993,5e+07,0.0616735342436239,3933156
2011497,0,0.00121060140948593,3933226
16334,0,0.000106134578645723,3933235
37499651,0,0.0563914468623507,3933399
12544,0,0.000448050978244636,3933570
3769990,0,0.0564398783015124,3933606
78031620,7e+07,0.0771598758634498,3933662
25147055,0,0.0451415186534324,3933871
31165421,6e+07,0.0779032580451729,3933992
14302779,0,0.0213181412698409,3934030
453650,0,0.000305864960619886,3934094
153122,0,0.000185735512630015,3934176
51540,0,0.000106134578645723,3934180
3838,0,5.05305709954522e-05,3934207
35746370,3.2e+07,0.0653160726294553,3934283
62852,8e+05,0.000112201963534362,3934593
155385488,8e+07,0.0918639411812232,3934652
202019785,9.8e+07,0.100067594209429,3934664
102491776,1.45e+08,0.0972858835041458,3934682
27281507,1.2e+07,0.0826524946458317,3934695
88631237,4.5e+07,0.0869125821121779,3934703
11614954,1.5e+07,0.0340147046941908,3934792
258223,0,0.000833754421424962,3934924
313967,0,0.000312182939202373,3934947
1176781,0,0.00204969254611808,3934976
27073640,4e+07,0.0704106348222836,3935041
80238,0,0.000515012617809136,3935112
399110,0,0.00101391314144088,3935451
523025,0,0.00156911972383493,3935482
41045,0,7.59109311740891e-05,3935487
3136701,0,0,3935558
86930411,2.3e+07,0.096513657210114,3935585
78756177,0,0.0851312205456354,3935586
13569248,9500000,0.00872055186775999,3935691
25930652,0,0.0679486518533794,3935704
37629831,3.5e+07,0.0802551086815046,3935879
54645,0,0.000101214574898785,3935923
11650,0,0.000374775134919049,3936078
44547681,0,0.0712947787403419,3936158
1333124,0,0.0194902175536417,3936272
50727965,0,0.0728010631038322,3936339
17373527,0,0.0507264634248761,3936386
3569939,0,0.0364909853430758,3936421
245217,0,0.000449623440368691,3936430
29760152,1.3e+07,0.0752914144810581,3936624
199108,0,0.00494180590765625,3936673
17625,0,2.57506308904568e-05,3936898
12712093,3e+07,0.0215187858204203,3936930
10452012,0,0.057627019433388,3937068
14990582,2.5e+07,0.0559388658291872,3937078
14600,0,0,3937083
8914777,0,0.0557907752257484,3937151
21148651,3e+07,0.0648785425101215,3937214
36261763,0,0.0713147807039379,3937241
43047372,2.5e+07,0.0739889016647503,3937301
125397,0,0.00298132747528636,3937391
7836393,0,0.0356631524144215,3937447
1884814,0,0.0196675251697495,3937649
28281,0,0.00039994000899865,3937707
75082668,0,0.0652072114258956,3937715
63165,0,0.000128885910192298,3937792
18661336,3.8e+07,0.0456222563356764,3937827
81001787,2.9e+07,0.063757376149307,3938135
1415082,0,0.00193695606028444,3938172
25018119,0,0.0694764240664731,3938213
35193167,3e+07,0.0711192452441099,3938287
64251541,4.2e+07,0.086895585143658,3938364
2119994,1.9e+07,0.0306719737766331,3938379
128814019,5.4e+07,0.075308600450708,3938408
42273,0,0.000101214574898785,3938478
110904,0,0.000630326256870556,3938495
5136759,0,0.000730549129428954,3938515
29187243,0,0.0582416295949426,3938516
95,0,2.57506308904568e-05,3938517
18912328,0,0.0542027628190119,3938658
51854875,0,0.068503857596692,3938666
1355728,0,0.00604083072445875,3938845
